EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-2.272,-3.747,0.795,-4.717,-2.142,1.681,1.541,-1.132,-0.011,0.948,-0.260,-1.007,-1.373,0.824,73.333,311437.000,1.000
-1.115,-3.235,1.666,-4.111,-1.387,2.764,2.561,1.139,-0.011,0.948,-0.263,-0.885,-1.343,0.763,73.333,311438.000,1.000
-0.194,-2.675,2.297,-3.573,-0.532,4.012,3.577,2.455,-0.011,0.947,-0.262,-0.793,-1.160,0.824,73.333,311439.000,1.000
0.898,-2.032,2.853,-3.367,-0.003,5.048,3.817,1.699,-0.012,0.947,-0.261,-0.885,-1.038,0.793,73.333,311440.000,1.000
2.704,-1.318,3.679,-3.252,0.149,5.509,3.386,-0.341,-0.012,0.945,-0.262,-0.763,-1.038,0.824,73.333,311441.000,1.000
5.578,-0.596,4.985,-2.745,0.254,5.398,3.024,-1.882,-0.011,0.946,-0.262,-0.854,-0.946,0.854,73.333,311442.000,1.000
9.394,0.012,6.656,-1.525,0.642,4.973,3.172,-1.813,-0.012,0.947,-0.260,-0.793,-0.885,0.824,73.333,311443.000,1.000
13.428,0.292,8.346,0.195,1.134,4.160,3.048,-0.817,-0.011,0.944,-0.261,-0.641,-0.854,0.885,73.333,311444.000,1.000
16.581,-0.089,9.311,1.653,0.974,2.288,0.869,-0.955,-0.010,0.944,-0.261,-0.610,-0.641,0.793,73.333,311445.000,1.000
18.074,-1.239,9.184,2.261,-0.355,-1.066,-4.028,-3.589,-0.014,0.946,-0.266,-0.641,-0.519,0.824,73.333,311446.000,1.000
18.058,-2.589,8.360,2.301,-2.299,-4.987,-9.972,-7.794,-0.013,0.946,-0.263,-0.488,-0.458,0.916,73.333,311447.000,1.000
17.442,-3.130,7.769,2.751,-3.537,-7.549,-14.061,-10.984,-0.014,0.944,-0.262,-0.336,-0.397,0.793,73.333,311448.000,1.000
17.152,-2.281,8.206,4.374,-3.076,-7.481,-14.225,-10.977,-0.011,0.946,-0.260,-0.366,-0.397,0.763,73.333,311449.000,1.000
17.517,-0.361,9.522,7.017,-0.935,-5.217,-10.558,-7.536,-0.010,0.949,-0.257,-0.275,-0.336,0.793,73.333,311450.000,1.000
18.263,1.880,11.195,9.893,2.177,-2.158,-4.790,-2.075,-0.013,0.947,-0.261,-0.244,-0.366,0.824,73.333,311451.000,1.000
18.867,4.007,12.816,12.300,5.564,0.720,1.065,3.700,-0.013,0.947,-0.261,-0.275,-0.366,0.732,73.333,311452.000,1.000
18.917,6.038,14.241,13.966,8.706,3.163,5.697,8.537,-0.013,0.947,-0.259,-0.214,-0.305,0.824,73.333,311453.000,1.000
18.224,7.974,15.462,14.781,10.832,4.903,8.199,11.154,-0.014,0.948,-0.259,-0.214,-0.122,0.763,73.333,311454.000,1.000
16.813,9.535,16.105,14.575,11.040,5.451,7.570,10.278,-0.016,0.950,-0.263,-0.275,-0.214,0.854,73.333,311455.000,1.000
14.972,10.472,15.936,13.452,9.176,4.696,3.806,6.062,-0.016,0.949,-0.261,-0.214,-0.244,0.824,73.333,311456.000,1.000
13.163,10.843,15.023,11.884,6.179,3.097,-1.492,0.479,-0.014,0.949,-0.260,-0.122,-0.214,0.824,73.333,311457.000,1.000
11.781,10.878,13.660,10.398,3.383,1.251,-6.194,-4.121,-0.015,0.950,-0.260,-0.061,-0.336,0.763,73.333,311458.000,1.000
11.046,10.768,12.401,9.391,1.725,-0.349,-8.908,-6.338,-0.015,0.948,-0.260,-0.092,-0.183,0.732,73.333,311459.000,1.000
11.038,10.672,11.682,9.159,1.557,-1.201,-9.218,-5.895,-0.015,0.947,-0.258,-0.122,-0.214,0.763,73.333,311460.000,1.000
